,Ano de ingresso,Semestre de ingresso no curso,Código,Gênero,Data de nascimento,Forma de ingresso,Tipo de cota,Município SISU,UF SISU,País de nascimento,Mudou de curso - mesmo campus,Mudou de curso - outro campus,Cor ou raça,Ano,Semestre,Coeficiente de rendimento,Disciplinas matriculadas,Disciplinas aprovadas,Disciplinas reprovadas por nota,Disciplinas reprovadas por frequência,Disciplinas consignadas,Situação,Período
6027,2014,1,595,Masculino,1994-02-09,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.2272,0,0,0,0,0,Regular,3
6024,2014,1,595,Masculino,1994-02-09,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.2272,0,0,0,0,0,Desistente,3
6038,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2014,1,0.54,6,5,1,0,4,Regular,1
6037,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2014,2,0.6005,6,5,0,1,2,Regular,2
6036,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2015,1,0.5322,8,4,1,3,1,Regular,3
6035,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2015,2,0.4818,6,2,0,4,2,Regular,3
6033,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2016,1,0.4309,6,1,0,5,0,Regular,3
6050,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2016,2,0.4015,5,1,0,4,1,Regular,3
6034,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2017,1,0.4756,6,1,0,5,13,Regular,3
6049,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2017,2,0.44,5,0,0,5,0,Regular,3
6048,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2018,1,0.4142,7,1,1,5,0,Regular,3
6047,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2018,2,0.3967,5,1,0,4,0,Regular,3
6046,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2019,1,0.3842,6,2,0,4,0,Regular,4
6045,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2019,2,0.3691,5,1,0,4,0,Regular,4
6042,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2020,1,0.3691,4,0,0,0,0,Regular,4
6041,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2020,2,0.3837,2,2,0,0,0,Regular,4
6044,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2021,1,0.3914,2,2,0,0,0,Regular,5
6043,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2021,2,0.3914,0,0,0,0,0,Trancado,5
6040,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2022,1,0.4051,3,3,0,0,0,Regular,5
6039,2014,1,596,Masculino,1994-05-19,SISU - Sistema de Seleção Unificada,Não cotista,Pirassununga,SP,Brasil,Não,Não,Branca,2022,2,0.405,4,2,2,0,0,Regular,6
6055,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2014,1,0.4336,6,3,3,0,2,Regular,1
6051,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2014,2,0.434,5,0,2,3,0,Regular,1
6059,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2015,1,0.4533,6,4,2,0,3,Regular,1
6060,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2015,2,0.4428,6,2,2,2,0,Regular,2
6053,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2016,1,0.4008,6,0,3,3,0,Regular,2
6054,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2016,2,0.3833,7,2,3,2,1,Regular,2
6052,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2017,1,0.4261,6,2,1,3,6,Regular,2
6056,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2017,2,0.4078,6,1,1,4,0,Regular,2
6057,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2018,1,0.3616,8,0,0,8,0,Regular,3
6058,2014,1,597,Masculino,1996-04-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2018,2,0.3616,0,0,0,0,0,Desistente,3
6093,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2014,1,0.8534,6,6,0,0,4,Regular,1
6089,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2014,2,0.7963,10,10,0,0,4,Regular,2
6085,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2015,1,0.737,7,4,3,0,3,Regular,3
6086,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2015,2,0.696,8,5,2,1,1,Regular,4
6091,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2016,1,0.696,0,0,0,0,0,Trancado,4
6092,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2016,2,0.696,0,0,0,0,0,Trancado,4
6090,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2017,1,0.7022,7,5,0,1,20,Regular,4
6084,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2017,2,0.6644,4,1,0,3,0,Regular,4
6088,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2018,1,0.6465,6,4,1,1,1,Regular,4
6094,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2018,2,0.6288,4,2,0,2,0,Regular,4
6087,2014,1,598,Masculino,1996-09-16,SISU - Sistema de Seleção Unificada,Categoria 3,Foz do Iguaçu,PR,Brasil,Sim,Não,Branca,2019,1,0.6288,0,0,0,0,0,Mudou de Curso,4
6096,2014,1,599,Masculino,1997-01-26,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2014,1,0.7186,6,6,0,0,4,Regular,1
6095,2014,1,599,Masculino,1997-01-26,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2014,2,0.5443,8,1,2,5,0,Regular,2
6099,2014,1,599,Masculino,1997-01-26,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2015,1,0.547,3,1,2,0,0,Regular,2
6100,2014,1,599,Masculino,1997-01-26,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2015,2,0.4354,7,0,2,5,0,Regular,2
6098,2014,1,599,Masculino,1997-01-26,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2016,1,0.3573,7,0,0,7,0,Regular,2
6097,2014,1,599,Masculino,1997-01-26,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2016,2,0.3573,0,0,0,0,0,Desistente,2
6137,2014,1,600,Masculino,1987-10-23,SISU - Sistema de Seleção Unificada,Não cotista,Mafra,SC,Brasil,Não,Não,Branca,2014,1,0.0071,6,0,0,6,0,Desistente,1
6140,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2014,1,0.8566,6,6,0,0,4,Regular,1
6144,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2014,2,0.7922,9,9,0,0,4,Regular,2
6141,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2015,1,0.7642,6,6,0,0,4,Regular,3
6139,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2015,2,0.763,7,7,0,0,1,Regular,4
6143,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2016,1,0.7611,4,4,0,0,1,Regular,4
6142,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2016,2,0.7816,5,5,0,0,0,Regular,5
6138,2014,1,601,Masculino,1990-01-14,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Sim,Não,Branca,2017,1,0.7743,0,0,0,0,27,Desistente,5
6145,2014,1,602,Masculino,1995-01-18,SISU - Sistema de Seleção Unificada,Categoria 1,Almirante Tamandaré,PR,Alemanha,Não,Não,Não declarado,2014,1,0.3529,6,2,4,0,1,Regular,1
6146,2014,1,602,Masculino,1995-01-18,SISU - Sistema de Seleção Unificada,Categoria 1,Almirante Tamandaré,PR,Alemanha,Não,Não,Não declarado,2014,2,0.3529,0,0,0,0,0,Trancado,1
6149,2014,1,602,Masculino,1995-01-18,SISU - Sistema de Seleção Unificada,Categoria 1,Almirante Tamandaré,PR,Alemanha,Não,Não,Não declarado,2015,1,0.3529,0,0,0,0,0,Trancado,1
6147,2014,1,602,Masculino,1995-01-18,SISU - Sistema de Seleção Unificada,Categoria 1,Almirante Tamandaré,PR,Alemanha,Não,Não,Não declarado,2015,2,0.3529,0,0,0,0,0,Trancado,1
6148,2014,1,602,Masculino,1995-01-18,SISU - Sistema de Seleção Unificada,Categoria 1,Almirante Tamandaré,PR,Alemanha,Não,Não,Não declarado,2016,1,0.3529,0,0,0,0,0,Desistente,1
6166,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2014,1,0.8138,6,6,0,0,4,Regular,1
6160,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2014,2,0.682,8,5,1,2,2,Regular,2
6159,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2015,1,0.7323,7,7,0,0,4,Regular,3
6150,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2015,2,0.7563,5,5,0,0,3,Regular,3
6154,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2016,1,0.7807,8,8,0,0,1,Regular,4
6153,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2016,2,0.7763,7,7,0,0,2,Regular,5
6157,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2017,1,0.821,5,4,1,0,33,Regular,6
6158,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2017,2,0.8052,10,7,1,1,1,Regular,7
6163,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2018,1,0.8056,6,5,0,0,2,Regular,10
6151,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2018,2,0.7971,7,6,0,1,1,Regular,10
6164,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,1,0.7971,1,0,0,0,0,Regular,10
6167,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.7934,3,2,0,0,0,Regular,10
6155,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.7934,1,0,0,0,0,Regular,10
6156,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.7934,0,0,0,0,0,Regular,10
6165,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.7934,1,0,0,0,0,Regular,10
6152,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.7934,1,0,0,0,0,Regular,10
6161,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.7934,0,0,0,0,0,Regular,10
6162,2014,1,603,Feminino,1996-02-12,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.7934,1,0,0,0,0,Regular,10
6183,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2014,1,0.6517,6,5,1,0,4,Regular,1
6182,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2014,2,0.6195,8,6,1,1,3,Regular,2
6184,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2015,1,0.5266,8,2,4,2,1,Regular,2
6185,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2015,2,0.5056,7,2,3,2,1,Regular,3
6169,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2016,1,0.483,5,0,4,1,0,Regular,3
6168,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2016,2,0.4721,8,3,5,0,1,Regular,3
6170,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2017,1,0.5247,6,0,5,1,13,Regular,3
6171,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2017,2,0.5067,6,2,1,3,0,Regular,3
6172,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2018,1,0.4912,8,2,5,1,1,Regular,3
6173,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2018,2,0.5037,9,5,4,0,0,Regular,3
6174,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,1,0.5063,9,6,2,1,1,Regular,4
6177,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.5161,8,7,1,0,0,Regular,6
6176,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.523,8,3,0,0,0,Regular,6
6175,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.5322,5,5,0,0,1,Regular,7
6178,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.5452,7,6,0,0,2,Regular,9
6179,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.5518,7,6,1,0,0,Regular,10
6180,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.5534,4,3,1,0,1,Regular,10
6181,2014,1,604,Masculino,1992-10-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.5557,2,1,0,0,0,Regular,10
6209,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2014,1,0.7128,6,5,1,0,4,Regular,1
6213,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2014,2,0.6765,9,6,1,2,2,Regular,2
6214,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2015,1,0.5051,9,1,0,8,0,Regular,2
6215,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2015,2,0.4224,8,0,1,7,0,Regular,2
6216,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2016,1,0.3769,7,0,0,7,0,Regular,2
6207,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2016,2,0.3247,9,0,2,7,0,Regular,2
6217,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2017,1,0.3532,8,0,0,8,8,Regular,3
6218,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2017,2,0.3532,0,0,0,0,0,Trancado,3
6212,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2018,1,0.3532,0,0,0,0,0,Trancado,3
6208,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2018,2,0.3532,0,0,0,0,0,Trancado,3
6210,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2019,1,0.3532,0,0,0,0,0,Trancado,3
6211,2014,1,605,Masculino,1992-12-26,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Amarela,2019,2,0.3532,0,0,0,0,0,Desistente,3
6229,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2014,1,0.819,6,6,0,0,4,Regular,1
6230,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2014,2,0.8215,9,9,0,0,4,Regular,2
6231,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2015,1,0.7831,6,5,1,0,3,Regular,3
6232,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2015,2,0.7831,0,0,0,0,0,Afastado,3
6233,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2016,1,0.7831,0,0,0,0,0,Afastado,3
6234,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2016,2,0.6975,7,2,1,4,1,Regular,4
6219,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2017,1,0.7048,5,3,1,1,16,Regular,4
6220,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2017,2,0.6648,6,3,1,2,1,Regular,4
6221,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2018,1,0.6751,6,6,0,0,0,Regular,5
6222,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2018,2,0.6848,8,8,0,0,0,Regular,6
6223,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,1,0.6947,4,4,0,0,2,Regular,7
6224,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.7033,5,5,0,0,3,Regular,9
6225,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.7135,7,3,0,0,4,Regular,10
6226,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.7173,3,3,0,0,0,Regular,10
6228,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.7197,2,2,0,0,0,Regular,10
6227,2014,1,606,Masculino,1996-12-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.7209,1,1,0,0,0,Formado,10
6252,2014,1,607,Masculino,1996-07-14,SISU - Sistema de Seleção Unificada,Categoria 4,Curitiba,PR,Brasil,Não,Não,Preta,2014,1,0.0621,6,0,2,4,0,Desistente,1
6258,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2014,1,0.9062,6,6,0,0,4,Regular,1
6263,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2014,2,0.8816,8,8,0,0,3,Regular,2
6261,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2015,1,0.8482,7,7,0,0,5,Regular,3
6262,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2015,2,0.8641,8,8,0,0,2,Regular,4
6259,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2016,1,0.868,8,8,0,0,3,Regular,5
6260,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2016,2,0.8681,7,7,0,0,2,Regular,6
6256,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2017,1,0.8402,5,5,0,0,3,Regular,6
6257,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2017,2,0.8402,0,0,0,0,39,Afastado,6
6254,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2018,1,0.8402,0,0,0,0,0,Afastado,6
6264,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2018,2,0.8402,0,0,0,0,0,Afastado,6
6255,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2019,1,0.8402,0,0,0,0,0,Afastado,6
6253,2014,1,608,Feminino,1995-05-11,SISU - Sistema de Seleção Unificada,Categoria 3,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.8346,3,3,0,0,10,Formado,10
6265,2014,1,609,Masculino,1996-08-20,SISU - Sistema de Seleção Unificada,Categoria 1,Ibitinga,SP,Brasil,Não,Não,Branca,2014,1,0.9317,6,6,0,0,4,Regular,1
6282,2014,1,609,Masculino,1996-08-20,SISU - Sistema de Seleção Unificada,Categoria 1,Ibitinga,SP,Brasil,Não,Não,Branca,2014,2,0.8278,8,7,1,0,3,Regular,2
6281,2014,1,609,Masculino,1996-08-20,SISU - Sistema de Seleção Unificada,Categoria 1,Ibitinga,SP,Brasil,Não,Não,Branca,2015,1,0.8513,8,8,0,0,4,Regular,3
